match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,game_score_lead,set_score_lead,ace,winner,double_fault,unf_err,net_pt,net_pt_won,break_pt,break_pt_won,break_pt_missed,distance_run,p1_streak,p2_streak,streak,score_sum_p1,score_sum_p2
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,83.0,3,6,139,2,0,3,2,3,3,-1,-1,-1,81,58,0,0,0,2,2,5,0,0,1,3,9,0,5,0,3,2,0,0,0,2,0,26.366,20.517,5,120.0,-1.0,1.0,-1.0,0,23,-2,-3,-1,-6,-5,-3,2,0,2,5.849,0.0,1.0,-1.0,2.0,3.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,83.46666666666667,3,6,140,2,0,3,2,3,4,-1,-1,-1,81,59,-1,0,0,2,2,6,F,0,1,3,9,0,5,0,3,2,0,0,0,2,0,11.258,7.399,3,112.0,-1.0,-1.0,1.0,-1,22,-2,-4,-1,-6,-5,-3,2,0,2,3.858999999999999,0.0,2.0,-2.0,1.0,4.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,84.13333333333334,3,7,141,2,0,3,3,0,0,1,1,1,82,59,0,0,0,2,2,6,0,0,1,3,9,0,5,0,3,2,0,0,0,2,0,1.809,2.211,1,119.0,2.0,-1.0,-1.0,0,23,-2,-4,-1,-6,-5,-3,2,0,2,-0.4019999999999999,0.0,3.0,-3.0,2.0,3.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,85.31666666666666,3,7,144,2,0,3,3,2,1,1,2,1,84,60,0,0,0,2,2,6,0,1,1,4,9,0,6,0,3,2,0,0,0,2,0,16.562,23.174,5,100.0,1.0,-1.0,1.0,1,24,-2,-4,0,-5,-6,-3,2,0,2,-6.611999999999998,1.0,0.0,1.0,3.0,2.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,85.91666666666667,3,7,145,2,0,3,3,3,1,1,1,1,85,60,1,0,0,2,2,6,0,1,1,4,10,0,6,0,3,2,0,0,0,2,0,13.76,9.723,3,122.0,1.0,1.0,1.0,2,25,-2,-4,0,-6,-6,-3,2,0,2,4.036999999999999,2.0,0.0,2.0,4.0,1.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,87.73333333333333,3,8,146,2,0,4,3,0,0,-1,-2,-1,85,61,0,0,0,2,2,6,0,1,1,4,10,0,6,0,3,2,0,0,0,2,0,25.206,19.734,5,102.0,-2.0,1.0,1.0,0,24,-2,-4,0,-6,-6,-3,2,0,2,5.471999999999998,3.0,0.0,3.0,3.0,2.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,88.35,3,8,147,2,0,4,3,0,1,-1,-2,-1,85,62,0,0,0,2,2,6,0,1,1,4,10,0,6,0,3,2,0,0,0,2,0,10.634,10.282,3,99.0,-1.0,1.0,1.0,-1,23,-2,-4,0,-6,-6,-3,2,0,2,0.3520000000000003,0.0,1.0,-1.0,3.0,2.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,88.86666666666666,3,8,148,2,0,4,3,0,2,-1,-1,-1,85,63,0,0,0,2,2,6,0,1,1,4,10,0,6,0,3,2,0,0,0,2,0,3.876,2.584,1,113.0,-1.0,1.0,1.0,-2,22,-2,-4,0,-6,-6,-3,2,0,2,1.2919999999999998,0.0,2.0,-2.0,2.0,3.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,89.18333333333334,3,8,149,2,0,4,3,0,3,-1,-1,1,86,63,0,0,0,2,2,6,0,1,1,4,11,0,6,0,3,2,0,0,0,2,0,9.083,8.63,2,112.0,-1.0,1.0,1.0,-3,23,-2,-4,0,-7,-6,-3,2,0,2,0.4529999999999994,0.0,3.0,-3.0,2.0,3.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,89.55,3,8,150,2,0,4,3,1,3,-1,-2,-1,86,64,-1,0,0,2,2,6,0,1,1,4,11,0,6,0,3,2,0,0,0,2,0,4.355,4.14,1,108.0,-2.0,1.0,1.0,-2,22,-2,-4,0,-7,-6,-3,2,0,2,0.21500000000000075,1.0,0.0,1.0,1.0,4.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,90.65,3,9,151,2,0,4,4,0,0,1,1,1,87,64,0,0,0,2,2,6,0,1,1,4,11,0,6,0,3,2,0,0,0,2,0,9.61,9.805,3,128.0,2.0,1.0,1.0,0,23,-2,-4,0,-7,-6,-3,2,0,2,-0.19500000000000028,0.0,1.0,-1.0,2.0,3.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,91.41666666666667,3,9,153,2,0,4,4,2,0,1,2,1,89,64,0,0,0,2,3,6,F,1,1,4,11,0,6,0,3,2,0,0,0,2,0,9.187,8.626,3,102.0,2.0,-1.0,-1.0,2,25,-2,-3,0,-7,-6,-3,2,0,2,0.5609999999999999,2.0,0.0,2.0,4.0,1.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,91.9,3,9,154,2,0,4,4,3,0,1,2,1,90,64,1,0,0,2,4,6,F,1,1,4,11,0,6,0,3,2,0,0,0,2,0,6.985,10.308,3,87.0,2.0,-1.0,-1.0,3,26,-2,-2,0,-7,-6,-3,2,0,2,-3.3229999999999995,3.0,0.0,3.0,4.0,1.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,93.71666666666667,3,10,155,2,0,5,4,0,0,-1,-1,-1,90,65,0,0,0,2,4,7,F,1,1,4,11,0,7,0,4,2,0,0,0,2,0,7.73,7.497,3,113.0,-1.0,1.0,1.0,0,25,-2,-3,0,-7,-7,-4,2,0,2,0.23300000000000054,4.0,0.0,4.0,4.0,1.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,94.11666666666666,3,10,156,2,0,5,4,0,1,-1,-1,1,91,65,0,0,0,2,4,7,0,1,1,4,12,0,7,0,4,2,0,0,0,2,0,18.217,13.498,2,124.0,-1.0,1.0,-1.0,-1,26,-2,-3,0,-8,-7,-4,2,0,2,4.718999999999999,0.0,1.0,-1.0,4.0,1.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,94.5,3,10,157,2,0,5,4,1,1,-1,-1,-1,91,66,0,0,0,2,4,7,0,1,1,5,12,0,7,0,4,2,0,0,0,2,0,9.334,10.658,3,110.0,-1.0,1.0,1.0,0,25,-2,-3,0,-7,-7,-4,2,0,2,-1.3239999999999998,1.0,0.0,1.0,3.0,2.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,94.88333333333334,3,10,158,2,0,5,4,1,2,-1,-1,-1,91,67,0,0,0,2,4,7,0,1,1,5,12,0,7,0,4,2,0,0,0,2,0,3.534,2.596,1,110.0,-1.0,-1.0,1.0,-1,24,-2,-3,0,-7,-7,-4,2,0,2,0.9379999999999997,0.0,1.0,-1.0,2.0,3.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,95.18333333333334,3,10,159,2,0,5,4,1,3,-1,-2,1,92,67,0,0,0,2,4,7,0,1,1,5,13,0,7,0,4,2,0,0,0,2,0,6.276,5.63,2,97.0,-2.0,-1.0,1.0,-2,25,-2,-3,0,-8,-7,-4,2,0,2,0.6459999999999999,0.0,2.0,-2.0,2.0,3.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,95.7,3,10,160,2,0,5,4,2,3,-1,-2,-1,92,68,-1,0,0,2,4,8,F,1,1,5,13,0,7,0,4,2,0,0,0,2,0,8.358,5.512,3,109.0,-1.0,-1.0,1.0,-1,24,-2,-4,0,-8,-7,-4,2,0,2,2.846000000000001,1.0,0.0,1.0,2.0,3.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,96.4,3,11,161,2,0,5,5,0,0,1,1,1,93,68,0,0,0,2,4,8,0,1,1,5,13,1,7,1,4,2,0,0,0,2,0,22.432,15.221,3,123.0,1.0,-1.0,-1.0,0,25,-2,-4,0,-8,-6,-3,2,0,2,7.2109999999999985,0.0,1.0,-1.0,2.0,3.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,97.21666666666667,3,11,162,2,0,5,5,1,0,1,2,1,94,68,0,0,0,2,4,8,0,1,1,5,14,1,7,1,4,2,0,0,0,2,0,2.884,5.993,1,101.0,2.0,-1.0,-1.0,1,26,-2,-4,0,-9,-6,-3,2,0,2,-3.1090000000000004,1.0,0.0,1.0,3.0,2.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,97.66666666666667,3,11,163,2,0,5,5,2,0,1,2,1,95,68,0,0,0,2,4,8,0,1,1,5,15,1,7,1,4,2,0,0,0,2,0,2.39,3.008,1,99.0,1.0,-1.0,-1.0,2,27,-2,-4,0,-10,-6,-3,2,0,2,-0.6179999999999999,2.0,0.0,2.0,4.0,1.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,98.11666666666666,3,11,164,2,0,5,5,3,0,1,2,1,96,68,1,0,0,2,5,8,F,1,1,5,15,1,7,1,4,2,0,0,0,2,0,5.334,5.906,3,109.0,2.0,-1.0,-1.0,3,28,-2,-3,0,-10,-6,-3,2,0,2,-0.5720000000000001,3.0,0.0,3.0,4.0,1.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,99.78333333333333,3,12,165,2,0,6,5,0,0,-1,-2,1,97,68,0,0,0,2,5,8,0,1,1,5,16,1,7,1,4,2,0,0,0,2,0,20.036,17.759,6,90.0,-1.0,1.0,-1.0,0,29,-2,-3,0,-11,-6,-3,2,0,2,2.277000000000001,4.0,0.0,4.0,5.0,0.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,100.41666666666667,3,12,166,2,0,6,5,1,0,-1,-1,1,98,68,0,0,0,2,6,8,B,1,1,5,16,1,7,1,4,2,0,0,0,2,0,20.709,19.836,6,118.0,-1.0,-1.0,-1.0,1,30,-2,-2,0,-11,-6,-3,2,0,2,0.8730000000000011,5.0,0.0,5.0,5.0,0.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,100.88333333333334,3,12,167,2,0,6,5,2,0,-1,-2,-1,98,69,0,0,0,2,6,8,0,1,1,6,16,1,7,1,4,2,0,0,0,2,0,8.271,11.124,3,103.0,-2.0,1.0,1.0,2,29,-2,-2,0,-10,-6,-3,2,0,2,-2.8529999999999998,6.0,0.0,6.0,4.0,1.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,101.43333333333334,3,12,168,2,0,6,5,2,1,-1,-1,-1,98,70,0,0,0,2,6,8,0,1,1,7,16,1,7,1,4,2,0,0,0,2,0,16.847,21.042,7,116.0,-1.0,-1.0,1.0,1,28,-2,-2,0,-9,-6,-3,2,0,2,-4.195,0.0,1.0,-1.0,3.0,2.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,101.95,3,12,169,2,0,6,5,2,2,-1,-1,1,99,70,0,0,0,2,6,8,0,1,1,7,17,1,7,1,4,2,0,0,0,2,0,15.043,14.563,4,119.0,-1.0,-1.0,-1.0,0,29,-2,-2,0,-10,-6,-3,2,0,2,0.47999999999999865,0.0,2.0,-2.0,3.0,2.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,102.36666666666666,3,12,170,2,0,6,5,3,2,-1,-1,-1,99,71,0,0,0,2,6,8,0,1,1,7,17,1,7,1,4,3,0,0,0,3,0,6.561,6.503,1,125.0,-1.0,1.0,1.0,1,28,-2,-2,0,-10,-6,-3,3,0,3,0.05799999999999983,1.0,0.0,1.0,2.0,3.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,102.71666666666667,3,12,171,2,0,6,5,3,3,-1,-1,1,100,71,0,0,0,2,6,8,0,1,1,7,18,1,8,1,4,3,0,0,0,3,0,15.748,15.965,6,121.0,-1.0,1.0,-1.0,0,29,-2,-2,0,-11,-7,-3,3,0,3,-0.21700000000000053,0.0,1.0,-1.0,2.0,3.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,103.25,3,12,172,2,0,6,5,4,3,-1,-1,-1,100,72,0,0,0,2,6,8,0,1,1,7,18,1,8,1,4,4,0,0,0,4,0,5.08,4.333,1,114.0,-1.0,1.0,1.0,1,28,-2,-2,0,-11,-7,-3,4,0,4,0.7469999999999999,1.0,0.0,1.0,2.0,3.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,103.6,3,12,173,2,0,6,5,3,3,-1,-1,-1,100,73,0,0,0,2,6,8,0,1,1,7,18,1,9,1,5,4,0,0,0,4,0,13.862,11.09,3,125.0,-1.0,1.0,1.0,0,27,-2,-2,0,-11,-8,-4,4,0,4,2.7720000000000002,0.0,1.0,-1.0,2.0,3.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,103.96666666666667,3,12,174,2,0,6,5,3,4,-1,-2,-1,100,74,-1,0,0,2,6,9,F,1,1,7,18,1,10,1,6,4,0,0,0,4,0,8.738,9.519,3,111.0,-1.0,1.0,1.0,-1,26,-2,-3,0,-11,-9,-5,4,0,4,-0.7810000000000006,0.0,2.0,-2.0,1.0,4.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,105.08333333333333,3,13,176,2,0,6,6,1,0,-1,-1,1,102,74,0,0,0,2,6,9,0,1,1,7,19,1,10,1,6,4,0,0,0,4,0,5.188,4.037,2,112.0,-1.0,1.0,1.0,1,28,-2,-3,0,-12,-9,-5,4,0,4,1.1509999999999998,1.0,0.0,1.0,2.0,3.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,105.65,3,13,177,2,0,6,6,2,0,-1,-1,-1,102,75,0,0,0,2,6,10,F,1,1,7,19,1,10,1,6,4,0,0,0,4,0,25.385,23.82,7,120.0,-1.0,-1.0,-1.0,2,27,-2,-4,0,-12,-9,-5,4,0,4,1.5650000000000013,2.0,0.0,2.0,2.0,3.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,106.5,3,13,178,2,0,6,6,2,1,1,1,-1,102,76,0,0,0,2,6,11,F,1,1,7,19,1,11,1,7,4,0,0,0,4,0,10.009,17.554,4,124.0,2.0,-1.0,1.0,1,26,-2,-5,0,-12,-10,-6,4,0,4,-7.544999999999998,0.0,1.0,-1.0,2.0,3.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,106.96666666666667,3,13,179,2,0,6,6,2,2,1,1,1,103,76,0,0,0,2,7,11,F,1,1,7,19,1,12,1,7,4,0,0,0,4,0,26.464,35.208,7,118.0,1.0,1.0,1.0,0,27,-2,-4,0,-12,-11,-6,4,0,4,-8.744,0.0,2.0,-2.0,3.0,2.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,107.65,3,13,180,2,0,6,6,3,2,-1,-1,-1,103,77,0,0,0,2,7,11,0,1,1,7,19,1,12,1,7,4,0,0,0,4,0,16.335,13.829,5,118.0,-1.0,-1.0,-1.0,1,26,-2,-4,0,-12,-11,-6,4,0,4,2.5060000000000002,1.0,0.0,1.0,2.0,3.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,108.8,3,13,181,2,0,6,6,3,3,-1,-1,1,104,77,0,0,0,2,7,11,0,1,1,7,19,1,12,1,7,4,0,0,0,4,0,28.593,28.534,4,105.0,-1.0,-1.0,1.0,0,27,-2,-4,0,-12,-11,-6,4,0,4,0.05900000000000105,0.0,1.0,-1.0,2.0,3.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,109.5,3,13,182,2,0,6,6,4,3,1,1,1,105,77,0,0,0,2,8,11,F,1,1,7,19,2,12,2,7,4,0,0,0,4,0,11.418,8.046,3,119.0,1.0,1.0,-1.0,1,28,-2,-3,0,-12,-10,-5,4,0,4,3.372,1.0,0.0,1.0,3.0,2.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,110.11666666666666,3,13,183,2,0,6,6,5,3,1,1,1,106,77,0,0,0,2,9,11,F,1,1,7,19,2,12,2,7,4,0,0,0,4,0,7.844,9.04,3,119.0,1.0,-1.0,-1.0,2,29,-2,-2,0,-12,-10,-5,4,0,4,-1.1959999999999988,2.0,0.0,2.0,4.0,1.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,111.46666666666667,3,13,185,2,0,6,6,6,4,-1,-2,1,107,78,1,1,0,3,10,12,F,1,1,7,19,2,13,2,7,4,0,0,0,4,0,20.556,26.651,6,109.0,-2.0,1.0,-1.0,2,29,-3,-2,0,-12,-11,-5,4,0,4,-6.094999999999999,0.0,1.0,-1.0,4.0,1.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,0.0,1,1,1,0,0,0,0,0,0,-1,-2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.279,3.05,1,99.0,-2.0,1.0,1.0,0,-1,0,0,0,0,0,0,0,0,0,1.229,1.0,0.0,1.0,-104.0,-76.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,0.8833333333333333,1,1,4,0,0,0,0,0,3,-1,-2,-1,0,4,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.671,4.228,1,98.0,-1.0,1.0,-1.0,-3,-4,-1,-1,0,0,0,0,0,0,0,-0.5569999999999999,0.0,3.0,-3.0,-106.0,-74.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,2.5833333333333335,1,2,6,0,0,0,1,0,1,1,1,1,1,5,0,0,0,1,1,1,F,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10.118,9.684,3,116.0,1.0,-1.0,-1.0,-1,-4,-1,0,1,1,0,0,0,0,0,0.43400000000000105,0.0,5.0,-5.0,1.0,4.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,3.2666666666666666,1,2,7,0,0,0,1,1,1,1,2,1,2,5,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2.725,3.234,1,88.0,2.0,-1.0,-1.0,0,-3,-1,0,1,0,0,0,0,0,0,-0.5089999999999999,1.0,0.0,1.0,2.0,3.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,3.85,1,2,8,0,0,0,1,2,1,1,2,1,3,5,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,22.64,24.526,7,96.0,2.0,1.0,-1.0,1,-2,-1,0,1,0,0,0,0,0,0,-1.8859999999999992,2.0,0.0,2.0,3.0,2.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,4.666666666666667,1,2,9,0,0,0,1,3,1,1,2,-1,3,6,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,22.184,19.289,6,83.0,1.0,-1.0,1.0,2,-3,-1,0,1,0,0,0,0,0,0,2.8949999999999996,3.0,0.0,3.0,3.0,2.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,5.5,1,2,10,0,0,0,1,3,2,1,1,1,4,6,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4.852,5.808,1,116.0,1.0,1.0,-1.0,1,-2,-1,0,1,0,0,0,0,0,0,-0.9559999999999995,0.0,1.0,-1.0,4.0,1.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,5.966666666666667,1,3,11,0,0,1,1,0,0,-1,-1,1,5,6,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10.438,7.279,2,104.0,-2.0,1.0,-1.0,0,-1,-1,0,1,0,0,0,0,0,0,3.1590000000000007,1.0,0.0,1.0,4.0,1.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,6.75,1,3,14,0,0,1,1,1,2,-1,-2,-1,5,9,0,0,0,3,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5.631,3.611,1,92.0,-1.0,-1.0,1.0,-1,-4,-3,-2,1,0,0,0,0,0,0,2.02,0.0,2.0,-2.0,2.0,3.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,7.466666666666667,1,3,15,0,0,1,1,1,3,-1,-1,-1,5,10,-1,0,0,3,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5.312,4.642,1,122.0,-1.0,1.0,-1.0,-2,-5,-3,-2,1,0,0,0,0,0,0,0.6699999999999999,0.0,3.0,-3.0,1.0,4.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,9.066666666666666,1,4,16,0,0,1,2,0,0,1,1,1,6,10,0,0,0,3,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4.127,5.716,1,115.0,1.0,-1.0,-1.0,0,-4,-3,-2,1,0,0,0,0,0,0,-1.5890000000000004,0.0,4.0,-4.0,1.0,4.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,9.4,1,4,17,0,0,1,2,1,0,1,1,1,7,10,0,0,0,3,2,3,F,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6.512,9.942,3,116.0,1.0,-1.0,-1.0,1,-3,-3,-1,1,0,0,0,0,0,0,-3.4300000000000006,1.0,0.0,1.0,2.0,3.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,9.833333333333334,1,4,18,0,0,1,2,2,0,1,1,1,8,10,0,0,0,3,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3.017,4.509,1,111.0,1.0,-1.0,-1.0,2,-2,-3,-1,1,0,0,0,0,0,0,-1.4920000000000004,2.0,0.0,2.0,3.0,2.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,10.2,1,4,19,0,0,1,2,3,0,1,1,-1,8,11,0,0,0,3,2,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,6.995,8.466,2,104.0,2.0,-1.0,-1.0,3,-3,-3,-1,1,1,0,0,0,0,0,-1.4709999999999992,3.0,0.0,3.0,3.0,2.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,10.616666666666667,1,4,20,0,0,1,2,3,1,1,1,1,9,11,1,0,0,3,3,3,F,1,0,2,1,1,0,1,0,0,0,0,0,0,0,48.046,46.277,13,124.0,1.0,-1.0,1.0,2,-2,-3,0,1,1,1,1,0,0,0,1.7689999999999984,0.0,1.0,-1.0,4.0,1.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,11.466666666666667,1,5,21,0,0,2,2,0,0,-1,-1,-1,9,12,0,0,0,3,3,4,F,1,0,2,1,1,1,1,1,0,0,0,0,0,0,14.266,15.603,5,113.0,-1.0,-1.0,1.0,0,-3,-3,-1,1,1,0,0,0,0,0,-1.3369999999999997,1.0,0.0,1.0,3.0,2.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,11.85,1,5,22,0,0,2,2,0,1,-1,-2,1,10,12,0,0,0,3,3,4,0,1,0,2,1,2,1,2,1,0,0,0,0,0,0,15.136,15.074,4,106.0,-2.0,1.0,-1.0,-1,-2,-3,-1,1,1,1,1,0,0,0,0.06199999999999939,0.0,1.0,-1.0,3.0,2.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,12.4,1,5,23,0,0,2,2,1,1,-1,-2,1,11,12,0,0,0,3,4,4,F,1,0,2,1,2,2,2,1,0,0,0,0,0,0,10.153,11.442,4,103.0,-1.0,1.0,1.0,0,-1,-3,0,1,1,0,1,0,0,0,-1.2889999999999997,1.0,0.0,1.0,3.0,2.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,13.066666666666666,1,5,24,0,0,2,2,2,1,-1,-1,-1,11,13,0,0,0,3,4,5,F,1,0,2,1,2,3,2,2,0,0,0,0,0,0,9.728,10.783,3,124.0,-1.0,1.0,1.0,1,-2,-3,-1,1,1,-1,0,0,0,0,-1.0549999999999997,2.0,0.0,2.0,3.0,2.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,13.483333333333333,1,5,25,0,0,2,2,2,2,-1,-1,-1,11,14,0,0,0,3,4,5,0,1,0,2,1,2,3,2,2,0,0,0,0,0,0,4.013,4.482,1,119.0,-1.0,1.0,1.0,0,-3,-3,-1,1,1,-1,0,0,0,0,-0.4690000000000003,0.0,1.0,-1.0,2.0,3.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,13.783333333333333,1,5,26,0,0,2,2,2,3,-1,-1,-1,11,15,-1,0,0,3,4,5,0,1,0,2,1,2,4,2,3,0,0,0,0,0,0,12.876,15.237,3,126.0,-1.0,-1.0,1.0,-1,-4,-3,-1,1,1,-2,-1,0,0,0,-2.3610000000000007,0.0,2.0,-2.0,2.0,3.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,15.5,1,6,27,0,0,2,3,0,0,1,2,1,12,15,0,0,0,3,4,5,0,1,0,2,2,2,4,2,3,0,0,0,0,0,0,15.631,12.104,3,89.0,1.0,-1.0,-1.0,0,-3,-3,-1,1,0,-2,-1,0,0,0,3.527000000000001,0.0,3.0,-3.0,2.0,3.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,16.2,1,6,28,0,0,2,3,1,0,1,2,1,13,15,0,0,0,3,5,5,B,1,0,2,2,3,4,3,3,0,0,0,0,0,0,37.223,35.455,9,89.0,1.0,1.0,-1.0,1,-2,-3,0,1,0,-1,0,0,0,0,1.7680000000000007,1.0,0.0,1.0,2.0,3.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,17.1,1,6,29,0,0,2,3,2,0,1,2,1,14,15,0,0,0,3,5,5,0,1,0,2,3,3,4,3,3,0,0,0,0,0,0,9.118,9.176,1,89.0,2.0,-1.0,-1.0,2,-1,-3,0,1,-1,-1,0,0,0,0,-0.05799999999999983,2.0,0.0,2.0,3.0,2.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,17.7,1,6,30,0,0,2,3,3,0,1,1,1,15,15,1,0,0,3,5,5,0,1,0,2,3,3,4,3,3,0,0,0,0,0,0,9.203,7.884,1,110.0,1.0,1.0,1.0,3,0,-3,0,1,-1,-1,0,0,0,0,1.318999999999999,3.0,0.0,3.0,4.0,1.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,18.233333333333334,1,7,31,0,0,3,3,0,0,-1,-2,-1,15,16,0,0,0,3,5,6,F,1,0,2,3,3,4,3,3,0,0,0,0,0,0,64.701,46.853,13,92.0,-2.0,1.0,1.0,0,-1,-3,-1,1,-1,-1,0,0,0,0,17.847999999999992,4.0,0.0,4.0,4.0,1.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,19.116666666666667,1,7,32,0,0,3,3,0,1,-1,-2,-1,15,17,0,0,0,3,5,6,0,1,0,2,3,3,4,3,3,0,0,0,0,0,0,5.13,3.66,1,88.0,-2.0,1.0,1.0,-1,-2,-3,-1,1,-1,-1,0,0,0,0,1.4699999999999998,0.0,1.0,-1.0,3.0,2.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,19.6,1,7,33,0,0,3,3,0,2,-1,-1,1,16,17,0,0,0,3,5,6,0,1,0,2,4,3,5,3,3,0,0,0,0,0,0,8.805,10.567,2,127.0,-2.0,1.0,1.0,-2,-1,-3,-1,1,-2,-2,0,0,0,0,-1.7620000000000005,0.0,2.0,-2.0,3.0,2.0
